userid	post	ques	ans	asker	ans1	severity1	bully1	ans2	severity2	bully2	ans3	severity3	bully3
teaachgee	Q: What would be the worst disease to have?<br>A: idk there are a ton of disease out there. but if your just wanting a random disease to look up and learn about. Look up INFERTILE SCHITZEPHRENIA. Its when a child or adolescent is very smart but go into stages and suck their thumbs and act as if they are two or three to  get attention. like an adhd child would run around crazily to get attention. its pretty bad.	What would be the worst disease to have?	 idk there are a ton of disease out there. but if your just wanting a random disease to look up and learn about. Look up INFERTILE SCHITZEPHRENIA. Its when a child or adolescent is very smart but go into stages and suck their thumbs and act as if they are two or three to  get attention. like an adhd child would run around crazily to get attention. its pretty bad.	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What would be worse; Finding out there is life in space or finding out that there isn&#039;t?<br>A: worse? that there isn't.	What would be worse; Finding out there is life in space or finding out that there isn&#039;t?	 worse? that there isn't.	ECriispy	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: what would be your course if your current course didn&#039;t exist?<br>A: phsycology. i like to learn about the brain	what would be your course if your current course didn&#039;t exist?	 phsycology. i like to learn about the brain	emahsnouoy	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: what would the worse prank EVER be?<br>A: i think the death jokes are worse.	what would the worse prank EVER be?	 i think the death jokes are worse.	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What would u do for a cheeseburger? Sex?<br>A: No. I dont like cheeseburgers.	What would u do for a cheeseburger? Sex?	 No. I dont like cheeseburgers.	None	No	0	n/a	Yes	3	What would you do for a cheeseburger? Sex?	No	3	What would u do for a cheeseburger? Sex?
teaachgee	Q: What would you consider a serious question?<br>A: a debatable question.	What would you consider a serious question?	 a debatable question.	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What would you do if a leprecon jumped out of the r bushes and stole your wallet? I would be scarred for life!<br>A: hahhaha I would probably die of laughter.	What would you do if a leprecon jumped out of the r bushes and stole your wallet? I would be scarred for life!	 hahhaha I would probably die of laughter.	rubinathy15	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What would you do if somehow you caught a STD?<br>A: i wouldnt catch one.	What would you do if somehow you caught a STD?	 i wouldnt catch one.	ChloroformGRL	No	None	None	No	0	n/a	No	0	n/a
teaachgee	Q: what would you do if someone said they hated you  to your face? :O<br>A: I would say ok.	what would you do if someone said they hated you  to your face? :O	 I would say ok.	imemmaYO	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What would you do if the cops busted in your door?<br>A: bust their face.	What would you do if the cops busted in your door?	 bust their face.	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	"""Stop making fakes of yourself. You are ugly as fuck. You're not actually 16 bitch. And you're deff not a cyrus. Get a mother fucking life, cunt."""
teaachgee	Q: What would you do if you found $100 at a movie theater?<br>A: look around see if anyone is there  but if im the last one there..pocket it :) haha	What would you do if you found $100 at a movie theater?	 look around see if anyone is there  but if im the last one there..pocket it :) haha	Xavier69Massiah	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What would you do if you found out the car you were in was stolen?<br>A: wonder why im in it? and whos it was	What would you do if you found out the car you were in was stolen?	 wonder why im in it? and whos it was	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What would you do if you found the wallet of your next-door neighbor who you hated?<br>A: Give it back to them. I don't really hate anyone..	What would you do if you found the wallet of your next-door neighbor who you hated?	 Give it back to them. I don't really hate anyone..	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What would you do if you had a child that was a killer?<br>A: kill them	What would you do if you had a child that was a killer?	 kill them	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What would you do if you lost your bathing suit while you were swimming?<br>A: id keep swimming :]	What would you do if you lost your bathing suit while you were swimming?	 id keep swimming :]	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What would you do if you were the first person on Earth?<br>A: ExpLOrE tHe WOrlD   :D	What would you do if you were the first person on Earth?	 ExpLOrE tHe WOrlD   :D	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: what would you do if you were wading through a river and all of a sudden a fish jumped out of the water and puked on your shoulder and then called you a fucking bitch?<br>A: hahha laugh. really hard!! :)	what would you do if you were wading through a river and all of a sudden a fish jumped out of the water and puked on your shoulder and then called you a fucking bitch?	 hahha laugh. really hard!! :)	FUTURESTARdelux	No	0	n/a	No	0	n/a	No	None	N/A
teaachgee	Q: What would you do if your partner cheated on you?<br>A: Have you ever heard that song by carrie underwood...cheated? that with a little of my own spice. :] ahahaha	What would you do if your partner cheated on you?	 Have you ever heard that song by carrie underwood...cheated? that with a little of my own spice. :] ahahaha	emahsnouoy	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: what would you like for your birthday? :)<br>A: something special. my heart's desire.	what would you like for your birthday? :)	 something special. my heart's desire.	kristen2000	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What would you like to have named after you?<br>A: a kids cereal. :]	What would you like to have named after you?	 a kids cereal. :]	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What would you like to hear more about?<br>A: creative things.	What would you like to hear more about?	 creative things.	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What would you like to master?<br>A: marital arts haha	What would you like to master?	 marital arts haha	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What year do you or did you graduate high school?<br>A: 2007	What year do you or did you graduate high school?	 2007	SamsHairTugger	No	0	n/a	Yes	0	n/a	No	0	n/a
teaachgee	Q: what&#039; your favorite blink 182 song?<br>A: i <3 blink.	what&#039; your favorite blink 182 song?	 i <3 blink.	Xavier69Massiah	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: what&#039;re you holding in your photo? lol just curious :]<br>A: Its a chicken finger :]	what&#039;re you holding in your photo? lol just curious :]	 Its a chicken finger :]	emahsnouoy	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: what&#039;re you wearing right now?<br>A: A cami and gym shorts :] haha	what&#039;re you wearing right now?	 A cami and gym shorts :] haha	emahsnouoy	No	None	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What&#039;s a subject you wish you knew more about?<br>A: Hmmm..I know a lot. Umm I guess psychology. The brain. It interests me just because people are interesting and dumb and so confusing.. I'd like to know more about that. :)	What&#039;s a subject you wish you knew more about?	 Hmmm..I know a lot. Umm I guess psychology. The brain. It interests me just because people are interesting and dumb and so confusing.. I'd like to know more about that. :)	emahsnouoy	No	0	n/a	No	None	N/A	No	0	n/a
teaachgee	Q: What&#039;s a word that rhymes with &quot;DOOR?&quot;<br>A: FLOOR.	What&#039;s a word that rhymes with &quot;DOOR?&quot;	 FLOOR.	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What&#039;s a word that rhymes with TEST?<br>A: Chest.	What&#039;s a word that rhymes with TEST?	 Chest.	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: what&#039;s heaven for you?<br>A: Seeing all the people that have passed away and just living for yourself and not the worldly pleasures like money and sex and blahhh bull crap	what&#039;s heaven for you?	 Seeing all the people that have passed away and just living for yourself and not the worldly pleasures like money and sex and blahhh bull crap	thenamejen	No	0	n/a	No	None	N/A	No	0	n/a
teaachgee	Q: what&#039;s keeping you busy?<br>A: formspringg haha noo..my boyfriend. Were always out staying busy.	what&#039;s keeping you busy?	 formspringg haha noo..my boyfriend. Were always out staying busy.	emahsnouoy	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What&#039;s on your desktop?<br>A: Formspring. itunes. and fb :]	What&#039;s on your desktop?	 Formspring. itunes. and fb :]	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What&#039;s one thing you hate the feeling of?<br>A: being lied to	What&#039;s one thing you hate the feeling of?	 being lied to	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What&#039;s one thing you&#039;d like to do but haven&#039;t done yet?<br>A: fly in a plane.	What&#039;s one thing you&#039;d like to do but haven&#039;t done yet?	 fly in a plane.	emahsnouoy	No	0	N/A	No	0	n/a	No	0	n/a
teaachgee	Q: What&#039;s one way people commonly misspell your name?<br>A: tasha. instead of Tosha :)	What&#039;s one way people commonly misspell your name?	 tasha. instead of Tosha :)	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What&#039;s something random that you&#039;re currently loving?<br>A: hmmm...the mac and cheese im eating right now. haha	What&#039;s something random that you&#039;re currently loving?	 hmmm...the mac and cheese im eating right now. haha	musiclover2525	No	0	None	No	0	n/a	No	0	n/a
teaachgee	Q: What&#039;s something that no one else knows about you?<br>A: Hmm.. I like to smoke pot a little bit	What&#039;s something that no one else knows about you?	 Hmm.. I like to smoke pot a little bit	Smile4mexXx	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: What&#039;s something unique about Ohio? :)<br>A: We have exits ramps that are for getting on and off at the same time  when most states have them separate. Most people don't realize that :) haha	What&#039;s something unique about Ohio? :)	 We have exits ramps that are for getting on and off at the same time  when most states have them separate. Most people don't realize that :) haha	emahsnouoy	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: what&#039;s something you&#039;d change about urself?<br>A: my need to help others so much.	what&#039;s something you&#039;d change about urself?	 my need to help others so much.	sweetiepie18	No	None	N/A	No	0	n/a	No	0	n/a
teaachgee	Q: What&#039;s the best invention EVER made?<br>A: toilet paper.	What&#039;s the best invention EVER made?	 toilet paper.	kristen2000	No	0	n/a	No	None	n/a	No	0	n/a
teaachgee	Q: what&#039;s the best movie you have ever seen?<br>A: mr. deeds. hilarious :)	what&#039;s the best movie you have ever seen?	 mr. deeds. hilarious :)	emahsnouoy	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: what&#039;s the best part of your day?<br>A: when timmy gets home :)	what&#039;s the best part of your day?	 when timmy gets home :)	emahsnouoy	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: what&#039;s the best thing about your boyfriend?<br>A: Look below. I wrote an entire book about how he's the best :] haha	what&#039;s the best thing about your boyfriend?	 Look below. I wrote an entire book about how he's the best :] haha	emahsnouoy	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: what&#039;s the first job you had?<br>A: babaysitting and lawn mowing until i was of age to get a legal job. and that was a gold star chili the restuarant.	what&#039;s the first job you had?	 babaysitting and lawn mowing until i was of age to get a legal job. and that was a gold star chili the restuarant.	emahsnouoy	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: what&#039;s the funnest place you have ever traveled?<br>A: Hmm..I guess it prolly be when my family went to the smokey mountians and we stopped by a creek on the side of the road. I had some pretty funny events happen there :]	what&#039;s the funnest place you have ever traveled?	 Hmm..I guess it prolly be when my family went to the smokey mountians and we stopped by a creek on the side of the road. I had some pretty funny events happen there :]	None	No	0	N/A	No	0	n/a	No	0	n/a
teaachgee	Q: what&#039;s the Kindest thing anyone has ever done for you ??<br>A: buncha kind things have been done for me. BUNCH!	what&#039;s the Kindest thing anyone has ever done for you ??	 buncha kind things have been done for me. BUNCH!	None	No	0	n/a	No	0	n/a	No	0	n/a
